timestamp,mvrv_ratio,exchange_inflow_native,exchange_inflow_usd,exchange_outflow_native,exchange_outflow_usd,exchange_supply_native,exchange_supply_usd
2009-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
